species,pathway,cor,p_value,celltype
Butyricimonas,KEGG_SELENOAMINO_ACID_METABOLISM,0.0190604093131465,0.30063341446481,Intermediate monocytes
Butyricimonas,KEGG_SMALL_CELL_LUNG_CANCER,0.106007314490388,7.81141256244495e-09,Intermediate monocytes
Butyricimonas,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-0.0290500586720544,0.114622173818897,Intermediate monocytes
Butyricimonas,KEGG_SPHINGOLIPID_METABOLISM,0.0176665847143224,0.337371350548151,Intermediate monocytes
Butyricimonas,KEGG_SPLICEOSOME,-0.0942155889615682,2.93890460964186e-07,Intermediate monocytes
Butyricimonas,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.0403123798264474,0.0285346763206085,Intermediate monocytes
Butyricimonas,KEGG_STEROID_BIOSYNTHESIS,-0.0560212036468201,0.00233185718468239,Intermediate monocytes
Butyricimonas,KEGG_STEROID_HORMONE_BIOSYNTHESIS,-0.0340643395446974,0.0642798698031656,Intermediate monocytes
Butyricimonas,KEGG_SULFUR_METABOLISM,0.0497389677832901,0.0068819505516705,Intermediate monocytes
Butyricimonas,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,-0.193842801062288,2.24074228149631e-26,Intermediate monocytes
Butyricimonas,KEGG_TASTE_TRANSDUCTION,0.0340879417583245,0.0640952908318004,Intermediate monocytes
Butyricimonas,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,0.0317669660496444,0.084458180571152,Intermediate monocytes
Butyricimonas,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.002559112258819,0.889481552369847,Intermediate monocytes
Butyricimonas,KEGG_TGF_BETA_SIGNALING_PATHWAY,0.0251452249794502,0.172063306316055,Intermediate monocytes
Butyricimonas,KEGG_THYROID_CANCER,0.0902086029523006,9.18481325616095e-07,Intermediate monocytes
Butyricimonas,KEGG_TIGHT_JUNCTION,0.0180127360722296,0.327988971467068,Intermediate monocytes
Butyricimonas,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,-0.0313213742187262,0.0889109057660382,Intermediate monocytes
Butyricimonas,KEGG_TRYPTOPHAN_METABOLISM,0.0315525634079119,0.0865776300404856,Intermediate monocytes
Butyricimonas,KEGG_TYPE_II_DIABETES_MELLITUS,0.039911813616567,0.0301526757319463,Intermediate monocytes
Butyricimonas,KEGG_TYPE_I_DIABETES_MELLITUS,-0.209069267368713,1.67119666623219e-30,Intermediate monocytes
Butyricimonas,KEGG_TYROSINE_METABOLISM,-0.0149820453064495,0.415890124309205,Intermediate monocytes
Butyricimonas,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.0554761498622345,0.00257249057248098,Intermediate monocytes
Butyricimonas,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.0536579414416041,0.0035485547561343,Intermediate monocytes
Butyricimonas,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.0466105062932554,0.011330693924539,Intermediate monocytes
Butyricimonas,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.00718210751091109,0.696540886475812,Intermediate monocytes
Butyricimonas,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.0411159292202961,0.0255131439379934,Intermediate monocytes
Butyricimonas,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,-0.00805393731179692,0.661867231815979,Intermediate monocytes
Butyricimonas,KEGG_VEGF_SIGNALING_PATHWAY,0.0580542000661846,0.00160492907266634,Intermediate monocytes
Butyricimonas,KEGG_VIBRIO_CHOLERAE_INFECTION,-0.0749489337695789,4.59221093207618e-05,Intermediate monocytes
Butyricimonas,KEGG_VIRAL_MYOCARDITIS,-0.158998815364207,3.65714036055116e-18,Intermediate monocytes
Butyricimonas,KEGG_WNT_SIGNALING_PATHWAY,0.048665800946351,0.00819026026390347,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,-0.160086643455076,2.14867615459611e-18,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM,-0.0525612249301362,0.00428942695226042,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS,-0.0680797807594942,0.000214723746907691,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY,0.0283378375263037,0.123790562659769,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY,-0.0613531500046249,0.000854150188497036,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT,-0.0642922075782341,0.000474615159102818,Intermediate monocytes
Butyricimonas,KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY,-0.105957660473238,7.93850377263701e-09,Intermediate monocytes
